transaction_id,complaint_id,from_account,to_account,amount,hop_number,timestamp
T000009923,C0002156,ACC000096,ACC000097,1800,3,2026-01-01T15:59:37.929369
T000009924,C0002156,ACC000089,ACC000097,3700,3,2026-01-01T16:18:17.072764
T000009925,C0002157,VICTIM_V0002157,ACC000060,20800,1,2026-01-01T15:39:06.008223
T000009926,C0002157,ACC000060,ACC000059,20400,2,2026-01-01T15:58:27.473673
T000009927,C0002157,ACC000059,ACC000061,19700,3,2026-01-01T16:17:06.630708
T000009928,C0002157,ACC000061,ACC000058,19600,4,2026-01-01T16:42:26.292543
T000009929,C0002158,VICTIM_V0002158,ACC000002,2500,1,2026-01-01T15:40:33.860522
T000009930,C0002158,ACC000002,ACC000001,1163,2,2026-01-01T15:53:34.319347
T000009931,C0002158,ACC000002,ACC000003,1237,2,2026-01-01T15:53:34.319347
T000009932,C0002158,ACC000001,ACC000003,1200,3,2026-01-01T16:17:46.543153
T000009933,C0002158,ACC000003,ACC000003,2400,3,2026-01-01T16:10:16.291331
T000009934,C0002159,VICTIM_V0002159,ACC000520,233900,1,2026-01-01T15:38:43.826199
T000009935,C0002159,ACC000520,ACC000517,78834,2,2026-01-01T16:07:26.768775
T000009936,C0002159,ACC000520,ACC000518,3614,2,2026-01-01T16:07:26.768775
T000009937,C0002159,ACC000520,ACC000521,148852,2,2026-01-01T16:07:26.768775
T000009938,C0002159,ACC000517,ACC000519,76400,3,2026-01-01T16:18:45.405807
T000009939,C0002159,ACC000518,ACC000519,3600,3,2026-01-01T16:28:23.341011
T000009940,C0002159,ACC000521,ACC000519,144900,3,2026-01-01T16:16:27.244776
T000009941,C0002159,ACC000519,ACC000522,216000,4,2026-01-01T16:42:36.005415
T000009942,C0002159,ACC000522,ACC000522,210700,5,2026-01-01T16:57:44.275234
T000009943,C0002160,VICTIM_V0002160,ACC000129,1000,1,2026-01-01T15:41:14.943051
T000009944,C0002160,ACC000129,ACC000123,542,2,2026-01-01T15:50:42.044570
T000009945,C0002160,ACC000129,ACC000124,369,2,2026-01-01T15:50:42.044570
T000009946,C0002160,ACC000129,ACC000125,89,2,2026-01-01T15:50:42.044570
T000009947,C0002160,ACC000123,ACC000130,500,3,2026-01-01T16:16:56.707603
T000009948,C0002160,ACC000124,ACC000130,400,3,2026-01-01T16:12:41.542242
T000009949,C0002160,ACC000125,ACC000130,100,3,2026-01-01T16:00:11.599670
T000009950,C0002160,ACC000130,ACC000126,1000,4,2026-01-01T16:24:57.803675
T000009951,C0002160,ACC000126,ACC000127,1000,5,2026-01-01T16:33:49.224560
T000009952,C0002161,VICTIM_V0002161,ACC000006,29500,1,2026-01-01T15:41:33.175014
T000009953,C0002161,ACC000006,ACC000005,28900,2,2026-01-01T15:48:29.016498
T000009954,C0002161,ACC000005,ACC000004,27900,3,2026-01-01T15:58:30.793041
T000009955,C0002162,VICTIM_V0002162,ACC000002,18700,1,2026-01-01T15:41:40.771306
T000009956,C0002162,ACC000002,ACC000003,18000,2,2026-01-01T16:08:56.867980
T000009957,C0002163,VICTIM_V0002163,ACC000118,65200,1,2026-01-01T15:39:57.795544
T000009958,C0002163,ACC000118,ACC000122,64400,2,2026-01-01T15:49:15.807663
T000009959,C0002163,ACC000122,ACC000119,958,3,2026-01-01T16:06:55.154021
T000009960,C0002163,ACC000122,ACC000117,6725,3,2026-01-01T16:06:55.154021
T000009961,C0002163,ACC000122,ACC000120,54817,3,2026-01-01T16:06:55.154021
T000009962,C0002163,ACC000119,ACC000121,900,4,2026-01-01T16:30:53.472738
T000009963,C0002163,ACC000117,ACC000121,6600,4,2026-01-01T16:26:09.134433
T000009964,C0002163,ACC000120,ACC000121,54500,4,2026-01-01T16:14:38.072881
T000009965,C0002164,VICTIM_V0002164,ACC000981,8000,1,2026-01-01T15:41:07.596838
T000009966,C0002164,ACC000981,ACC000979,7800,2,2026-01-01T15:47:30.713334
T000009967,C0002164,ACC000979,ACC000980,7700,3,2026-01-01T16:00:17.154978
T000009968,C0002165,VICTIM_V0002165,ACC000021,8700,1,2026-01-01T15:41:18.371415
T000009969,C0002165,ACC000021,ACC000019,4109,2,2026-01-01T16:02:09.693526
T000009970,C0002165,ACC000021,ACC000020,4491,2,2026-01-01T16:02:09.693526
T000009971,C0002165,ACC000019,ACC000021,4000,3,2026-01-01T16:14:50.875253
T000009972,C0002165,ACC000020,ACC000021,4400,3,2026-01-01T16:20:38.819257
T000009973,C0002166,VICTIM_V0002166,ACC000001,12400,1,2026-01-01T15:40:24.959158
T000009974,C0002166,ACC000001,ACC000002,12100,2,2026-01-01T15:47:06.422072
T000009975,C0002166,ACC000002,ACC000003,12000,3,2026-01-01T15:56:29.868454
T000009976,C0002167,VICTIM_V0002167,ACC000003,774800,1,2026-01-01T15:38:17.352735
T000009977,C0002167,ACC000003,ACC000001,755500,2,2026-01-01T15:53:28.537913
T000009978,C0002168,VICTIM_V0002168,ACC001655,30800,1,2026-01-01T15:39:02.758453
T000009979,C0002168,ACC001655,ACC001654,24694,2,2026-01-01T15:57:25.593284
T000009980,C0002168,ACC001655,ACC001653,5206,2,2026-01-01T15:57:25.593284
T000009981,C0002168,ACC001654,ACC001655,24200,3,2026-01-01T16:18:12.307769
T000009982,C0002168,ACC001653,ACC001655,5200,3,2026-01-01T16:12:03.433283
T000009983,C0002169,VICTIM_V0002169,ACC000001,491000,1,2026-01-01T15:39:46.772763
T000009984,C0002169,ACC000001,ACC000003,223964,2,2026-01-01T16:01:29.780213
T000009985,C0002169,ACC000001,ACC000002,249136,2,2026-01-01T16:01:29.780213
T000009986,C0002169,ACC000003,ACC000003,215500,3,2026-01-01T16:27:03.879119
T000009987,C0002169,ACC000002,ACC000003,247400,3,2026-01-01T16:11:40.245012
T000009988,C0002170,VICTIM_V0002170,ACC000001,41200,1,2026-01-01T15:40:54.965577
T000009989,C0002170,ACC000001,ACC000003,36628,2,2026-01-01T15:53:01.172869
T000009990,C0002170,ACC000001,ACC000002,3372,2,2026-01-01T15:53:01.172869
T000009991,C0002170,ACC000003,ACC000003,35600,3,2026-01-01T16:00:38.015548
T000009992,C0002170,ACC000002,ACC000003,3300,3,2026-01-01T16:04:20.201950
T000009993,C0002171,VICTIM_V0002171,ACC000001,24700,1,2026-01-01T15:41:55.923113
T000009994,C0002171,ACC000001,ACC000003,14701,2,2026-01-01T16:02:16.266421
T000009995,C0002171,ACC000001,ACC000002,8999,2,2026-01-01T16:02:16.266421
T000009996,C0002171,ACC000003,ACC000003,14300,3,2026-01-01T16:09:39.751320
T000009997,C0002171,ACC000002,ACC000003,8800,3,2026-01-01T16:23:41.893282
T000009998,C0002172,VICTIM_V0002172,ACC000001,31300,1,2026-01-01T15:39:58.953143
T000009999,C0002172,ACC000001,ACC000002,30300,2,2026-01-01T16:00:05.955108
T000010000,C0002172,ACC000002,ACC000003,29400,3,2026-01-01T16:06:39.228862
T000010001,C0002173,VICTIM_V0002173,ACC000017,1400,1,2026-01-01T15:40:10.243962
T000010002,C0002173,ACC000017,ACC000010,431,2,2026-01-01T15:55:43.841338
T000010003,C0002173,ACC000017,ACC000018,387,2,2026-01-01T15:55:43.841338
T000010004,C0002173,ACC000017,ACC000016,482,2,2026-01-01T15:55:43.841338
T000010005,C0002173,ACC000010,ACC000013,400,3,2026-01-01T16:03:47.303596
T000010006,C0002173,ACC000018,ACC000013,400,3,2026-01-01T16:15:21.286843
T000010007,C0002173,ACC000016,ACC000013,500,3,2026-01-01T16:21:23.207048
T000010008,C0002173,ACC000013,ACC000014,209,4,2026-01-01T16:31:46.598172
T000010009,C0002173,ACC000013,ACC000012,467,4,2026-01-01T16:31:46.598172
T000010010,C0002173,ACC000013,ACC000011,624,4,2026-01-01T16:31:46.598172
T000010011,C0002173,ACC000014,ACC000008,200,5,2026-01-01T16:39:21.579041
T000010012,C0002173,ACC000012,ACC000008,500,5,2026-01-01T16:38:59.478260
T000010013,C0002173,ACC000011,ACC000008,600,5,2026-01-01T16:49:16.367399
T000010014,C0002174,VICTIM_V0002174,ACC000014,1000,1,2026-01-01T15:40:04.725007
T000010015,C0002174,ACC000014,ACC000016,407,2,2026-01-01T15:55:35.592189
T000010016,C0002174,ACC000014,ACC000008,593,2,2026-01-01T15:55:35.592189
T000010017,C0002174,ACC000016,ACC000012,400,3,2026-01-01T16:01:41.156428
T000010018,C0002174,ACC000008,ACC000012,600,3,2026-01-01T16:21:58.143882
T000010019,C0002174,ACC000012,ACC000018,290,4,2026-01-01T16:33:22.356153
T000010020,C0002174,ACC000012,ACC000010,331,4,2026-01-01T16:33:22.356153
T000010021,C0002174,ACC000012,ACC000017,379,4,2026-01-01T16:33:22.356153
T000010022,C0002174,ACC000018,ACC000015,300,5,2026-01-01T16:42:02.449191
T000010023,C0002174,ACC000010,ACC000015,300,5,2026-01-01T16:40:49.636644
T000010024,C0002174,ACC000017,ACC000015,400,5,2026-01-01T17:00:31.418509
T000010025,C0002175,VICTIM_V0002175,ACC000009,1103900,1,2026-01-01T15:40:51.836340
T000010026,C0002175,ACC000009,ACC000015,1090300,2,2026-01-01T15:59:05.074918
T000010027,C0002175,ACC000015,ACC000012,1060300,3,2026-01-01T16:10:21.490978
T000010028,C0002176,VICTIM_V0002176,ACC000010,2500,1,2026-01-01T15:40:18.846582
T000010029,C0002176,ACC000010,ACC000012,1665,2,2026-01-01T15:54:30.410060
T000010030,C0002176,ACC000010,ACC000017,524,2,2026-01-01T15:54:30.410060
T000010031,C0002176,ACC000010,ACC000016,211,2,2026-01-01T15:54:30.410060
T000010032,C0002176,ACC000012,ACC000009,728,3,2026-01-01T16:14:41.497873
T000010033,C0002176,ACC000012,ACC000014,625,3,2026-01-01T16:14:41.497873
T000010034,C0002176,ACC000012,ACC000013,246,3,2026-01-01T16:14:41.497873
T000010035,C0002176,ACC000017,ACC000009,52,3,2026-01-01T16:04:53.659044
T000010036,C0002176,ACC000017,ACC000014,376,3,2026-01-01T16:04:53.659044
T000010037,C0002176,ACC000017,ACC000013,72,3,2026-01-01T16:04:53.659044
T000010038,C0002176,ACC000016,ACC000009,66,3,2026-01-01T16:08:36.105503
T000010039,C0002176,ACC000016,ACC000014,71,3,2026-01-01T16:08:36.105503
T000010040,C0002176,ACC000016,ACC000013,63,3,2026-01-01T16:08:36.105503
T000010041,C0002176,ACC000009,ACC000007,426,4,2026-01-01T16:16:20.531780
T000010042,C0002176,ACC000009,ACC000008,374,4,2026-01-01T16:16:20.531780
T000010043,C0002176,ACC000014,ACC000007,405,4,2026-01-01T16:14:29.501057
T000010044,C0002176,ACC000014,ACC000008,695,4,2026-01-01T16:14:29.501057
T000010045,C0002176,ACC000013,ACC000007,141,4,2026-01-01T16:28:53.851270
T000010046,C0002176,ACC000013,ACC000008,259,4,2026-01-01T16:28:53.851270
T000010047,C0002176,ACC000007,ACC000011,25,5,2026-01-01T16:43:48.866262
T000010048,C0002176,ACC000007,ACC000015,975,5,2026-01-01T16:43:48.866262
T000010049,C0002176,ACC000008,ACC000011,899,5,2026-01-01T16:43:13.551640
T000010050,C0002176,ACC000008,ACC000015,401,5,2026-01-01T16:43:13.551640
T000010051,C0002176,ACC000011,ACC000018,900,6,2026-01-01T16:48:06.121497
T000010052,C0002176,ACC000015,ACC000018,1400,6,2026-01-01T17:10:05.113391
T000010053,C0002177,VICTIM_V0002177,ACC000115,2220000,1,2026-01-01T15:42:21.431195
T000010054,C0002177,ACC000115,ACC000116,2195000,2,2026-01-01T16:01:18.769877
T000010055,C0002177,ACC000116,ACC000113,2131900,3,2026-01-01T16:12:20.179939
T000010056,C0002178,VICTIM_V0002178,ACC000082,477300,1,2026-01-01T15:43:07.689960
T000010057,C0002178,ACC000082,ACC000075,469000,2,2026-01-01T16:06:50.536035
T000010058,C0002178,ACC000075,ACC000076,451900,3,2026-01-01T16:11:55.300422
T000010059,C0002178,ACC000076,ACC000074,434900,4,2026-01-01T16:32:55.737832
T000010060,C0002178,ACC000074,ACC000077,431800,5,2026-01-01T16:48:40.389435
T000010061,C0002179,VICTIM_V0002179,ACC000033,43600,1,2026-01-01T15:42:23.124585
T000010062,C0002179,ACC000033,ACC000034,36930,2,2026-01-01T15:54:35.030557
T000010063,C0002179,ACC000033,ACC000035,5070,2,2026-01-01T15:54:35.030557
T000010064,C0002179,ACC000034,ACC000035,36100,3,2026-01-01T16:20:13.978164
T000010065,C0002179,ACC000035,ACC000035,40700,3,2026-01-01T16:24:55.151284
T000010066,C0002180,VICTIM_V0002180,ACC000005,106300,1,2026-01-01T15:41:58.008414
T000010067,C0002180,ACC000005,ACC000006,80050,2,2026-01-01T15:53:15.736313
T000010068,C0002180,ACC000005,ACC000004,23250,2,2026-01-01T15:53:15.736313
T000010069,C0002180,ACC000006,ACC000006,78400,3,2026-01-01T16:13:17.417327
T000010070,C0002180,ACC000004,ACC000006,23000,3,2026-01-01T16:08:13.667266
T000010071,C0002181,VICTIM_V0002181,ACC001115,2220000,1,2026-01-01T15:43:51.238019
T000010072,C0002181,ACC001115,ACC001114,2145500,2,2026-01-01T15:58:09.802921
T000010073,C0002182,VICTIM_V0002182,ACC000002,168900,1,2026-01-01T15:43:37.130101
T000010074,C0002182,ACC000002,ACC000003,100584,2,2026-01-01T16:10:55.169244
T000010075,C0002182,ACC000002,ACC000001,65816,2,2026-01-01T16:10:55.169244
T000010076,C0002182,ACC000003,ACC000003,99100,3,2026-01-01T16:33:51.122250
T000010077,C0002182,ACC000001,ACC000003,64600,3,2026-01-01T16:29:10.924192
T000010078,C0002183,VICTIM_V0002183,ACC000546,2500,1,2026-01-01T15:43:30.871922
T000010079,C0002183,ACC000546,ACC000545,180,2,2026-01-01T16:04:26.814333
T000010080,C0002183,ACC000546,ACC000544,1435,2,2026-01-01T16:04:26.814333
T000010081,C0002183,ACC000546,ACC000543,785,2,2026-01-01T16:04:26.814333
T000010082,C0002183,ACC000545,ACC000546,200,3,2026-01-01T16:26:47.919150
T000010083,C0002183,ACC000544,ACC000546,1400,3,2026-01-01T16:32:09.094542
T000010084,C0002183,ACC000543,ACC000546,800,3,2026-01-01T16:15:34.107554
T000010085,C0002184,VICTIM_V0002184,ACC000049,8800,1,2026-01-01T15:41:33.904541
T000010086,C0002184,ACC000049,ACC000047,5470,2,2026-01-01T16:02:34.822358
T000010087,C0002184,ACC000049,ACC000044,3130,2,2026-01-01T16:02:34.822358
T000010088,C0002184,ACC000047,ACC000043,2599,3,2026-01-01T16:16:46.366261
T000010089,C0002184,ACC000047,ACC000045,2421,3,2026-01-01T16:16:46.366261
T000010090,C0002184,ACC000047,ACC000046,281,3,2026-01-01T16:16:46.366261
T000010091,C0002184,ACC000044,ACC000043,684,3,2026-01-01T16:07:42.918106
T000010092,C0002184,ACC000044,ACC000045,1363,3,2026-01-01T16:07:42.918106
T000010093,C0002184,ACC000044,ACC000046,952,3,2026-01-01T16:07:42.918106
T000010094,C0002184,ACC000043,ACC000048,3200,4,2026-01-01T16:13:08.319762
T000010095,C0002184,ACC000045,ACC000048,3700,4,2026-01-01T16:17:18.766823
T000010096,C0002184,ACC000046,ACC000048,1200,4,2026-01-01T16:14:20.715405
T000010097,C0002184,ACC000048,ACC000042,8000,5,2026-01-01T16:36:37.637512
T000010098,C0002184,ACC000042,ACC000041,7800,6,2026-01-01T16:48:28.083957
T000010099,C0002185,VICTIM_V0002185,ACC000005,9200,1,2026-01-01T15:42:09.428711
T000010100,C0002185,ACC000005,ACC000006,6998,2,2026-01-01T16:04:36.293640
T000010101,C0002185,ACC000005,ACC000004,2102,2,2026-01-01T16:04:36.293640
T000010102,C0002185,ACC000006,ACC000006,6800,3,2026-01-01T16:17:12.510189
T000010103,C0002185,ACC000004,ACC000006,2000,3,2026-01-01T16:18:34.981311
T000010104,C0002186,VICTIM_V0002186,ACC000021,1815500,1,2026-01-01T15:41:54.633060
T000010105,C0002186,ACC000021,ACC000020,1772300,2,2026-01-01T16:07:17.592169
T000010106,C0002186,ACC000020,ACC000019,1720900,3,2026-01-01T16:13:51.337433
T000010107,C0002187,VICTIM_V0002187,ACC000294,192300,1,2026-01-01T15:45:50.318925
T000010108,C0002187,ACC000294,ACC000292,6517,2,2026-01-01T16:01:30.793604
T000010109,C0002187,ACC000294,ACC000296,153240,2,2026-01-01T16:01:30.793604
T000010110,C0002187,ACC000294,ACC000295,30143,2,2026-01-01T16:01:30.793604
T000010111,C0002187,ACC000292,ACC000291,6300,3,2026-01-01T16:23:06.776623
T000010112,C0002187,ACC000296,ACC000291,151600,3,2026-01-01T16:16:53.596136
T000010113,C0002187,ACC000295,ACC000291,29500,3,2026-01-01T16:04:54.560027
T000010114,C0002188,VICTIM_V0002188,ACC000002,2220000,1,2026-01-01T15:43:37.401837
T000010115,C0002188,ACC000002,ACC000003,1705252,2,2026-01-01T15:56:56.478112
T000010116,C0002188,ACC000002,ACC000001,466548,2,2026-01-01T15:56:56.478112
T000010117,C0002188,ACC000003,ACC000003,1643200,3,2026-01-01T16:18:24.441504
T000010118,C0002188,ACC000001,ACC000003,462600,3,2026-01-01T16:01:20.242527
T000010119,C0002189,VICTIM_V0002189,ACC000052,5700,1,2026-01-01T15:46:06.747520
T000010120,C0002189,ACC000052,ACC000054,4251,2,2026-01-01T15:54:21.010963
T000010121,C0002189,ACC000052,ACC000050,1349,2,2026-01-01T15:54:21.010963
T000010122,C0002189,ACC000054,ACC000051,1314,3,2026-01-01T16:15:38.431287
T000010123,C0002189,ACC000054,ACC000053,2886,3,2026-01-01T16:15:38.431287
T000010124,C0002189,ACC000050,ACC000051,427,3,2026-01-01T16:11:44.421277
T000010125,C0002189,ACC000050,ACC000053,873,3,2026-01-01T16:11:44.421277
T000010126,C0002189,ACC000051,ACC000054,1700,4,2026-01-01T16:30:38.372794
T000010127,C0002189,ACC000053,ACC000054,3700,4,2026-01-01T16:33:20.177608
T000010128,C0002190,VICTIM_V0002190,ACC000036,2186200,1,2026-01-01T15:45:17.229756
T000010129,C0002190,ACC000036,ACC000038,2138300,2,2026-01-01T16:02:09.789392
T000010130,C0002190,ACC000038,ACC000037,2125400,3,2026-01-01T16:24:10.679837
T000010131,C0002191,VICTIM_V0002191,ACC000171,421600,1,2026-01-01T15:43:57.010862
T000010132,C0002191,ACC000171,ACC000169,156440,2,2026-01-01T15:51:18.416089
T000010133,C0002191,ACC000171,ACC000170,262060,2,2026-01-01T15:51:18.416089
T000010134,C0002191,ACC000169,ACC000172,155400,3,2026-01-01T16:09:43.064042
T000010135,C0002191,ACC000170,ACC000172,253400,3,2026-01-01T16:02:09.826674
T000010136,C0002191,ACC000172,ACC000172,398600,4,2026-01-01T16:15:34.392237
T000010137,C0002192,VICTIM_V0002192,ACC000002,140300,1,2026-01-01T15:46:28.515033
T000010138,C0002192,ACC000002,ACC000003,135800,2,2026-01-01T15:50:44.758404
T000010139,C0002192,ACC000003,ACC000001,134700,3,2026-01-01T15:57:11.700344
T000010140,C0002193,VICTIM_V0002193,ACC000441,712500,1,2026-01-01T15:46:33.257576
T000010141,C0002193,ACC000441,ACC000438,694200,2,2026-01-01T15:54:50.813213
T000010142,C0002193,ACC000438,ACC000437,689900,3,2026-01-01T16:17:38.310386
T000010143,C0002194,VICTIM_V0002194,ACC000240,256500,1,2026-01-01T15:46:39.588029
T000010144,C0002194,ACC000240,ACC000238,251500,2,2026-01-01T16:12:50.572158
T000010145,C0002194,ACC000238,ACC000239,242400,3,2026-01-01T16:20:59.390153
T000010146,C0002195,VICTIM_V0002195,ACC000051,1200,1,2026-01-01T15:47:03.432425
T000010147,C0002195,ACC000051,ACC000052,1200,2,2026-01-01T16:13:18.731541
T000010148,C0002195,ACC000052,ACC000050,1200,3,2026-01-01T16:27:46.867874
T000010149,C0002196,VICTIM_V0002196,ACC000036,6400,1,2026-01-01T15:43:48.031439
T000010150,C0002196,ACC000036,ACC000037,6200,2,2026-01-01T16:04:02.481285
T000010151,C0002196,ACC000037,ACC000040,6000,3,2026-01-01T16:13:57.255537
T000010152,C0002197,VICTIM_V0002197,ACC000142,2800,1,2026-01-01T15:44:30.260569
T000010153,C0002197,ACC000142,ACC000141,2700,2,2026-01-01T15:52:40.512693
T000010154,C0002197,ACC000141,ACC000140,1186,3,2026-01-01T16:06:33.507793
T000010155,C0002197,ACC000141,ACC000145,1514,3,2026-01-01T16:06:33.507793
T000010156,C0002197,ACC000140,ACC000143,1200,4,2026-01-01T16:32:52.683169
T000010157,C0002197,ACC000145,ACC000143,1500,4,2026-01-01T16:17:59.267873
T000010158,C0002198,VICTIM_V0002198,ACC000085,104800,1,2026-01-01T15:46:57.412815
T000010159,C0002198,ACC000085,ACC000086,58368,2,2026-01-01T16:09:19.328348
T000010160,C0002198,ACC000085,ACC000084,42832,2,2026-01-01T16:09:19.328348
T000010161,C0002198,ACC000086,ACC000083,57900,3,2026-01-01T16:33:34.524320
T000010162,C0002198,ACC000084,ACC000083,42300,3,2026-01-01T16:15:10.915618
T000010163,C0002198,ACC000083,ACC000087,98600,4,2026-01-01T16:43:57.175714
T000010164,C0002198,ACC000087,ACC000087,98100,5,2026-01-01T17:07:49.997468
T000010165,C0002199,VICTIM_V0002199,ACC000004,6900,1,2026-01-01T15:45:01.168470
T000010166,C0002199,ACC000004,ACC000005,3811,2,2026-01-01T15:57:55.054215
T000010167,C0002199,ACC000004,ACC000006,2889,2,2026-01-01T15:57:55.054215
T000010168,C0002199,ACC000005,ACC000006,3700,3,2026-01-01T16:04:36.008601
T000010169,C0002199,ACC000006,ACC000006,6500,3,2026-01-01T16:22:35.538255
T000010170,C0002200,VICTIM_V0002200,ACC000008,76500,1,2026-01-01T15:46:46.237028
T000010171,C0002200,ACC000008,ACC000015,75400,2,2026-01-01T16:14:22.041021
T000010172,C0002200,ACC000015,ACC000011,74500,3,2026-01-01T16:28:22.049154
T000010173,C0002200,ACC000011,ACC000009,73200,4,2026-01-01T16:35:07.165399
T000010174,C0002201,VICTIM_V0002201,ACC000032,23000,1,2026-01-01T15:45:33.077602
T000010175,C0002201,ACC000032,ACC000031,5596,2,2026-01-01T16:13:13.740266
T000010176,C0002201,ACC000032,ACC000030,17104,2,2026-01-01T16:13:13.740266
T000010177,C0002201,ACC000031,ACC000032,5500,3,2026-01-01T16:35:38.613730
T000010178,C0002201,ACC000030,ACC000032,16800,3,2026-01-01T16:38:31.486301
T000010179,C0002202,VICTIM_V0002202,ACC001528,75200,1,2026-01-01T15:46:56.150040
T000010180,C0002202,ACC001528,ACC001530,72400,2,2026-01-01T16:05:07.252049
T000010181,C0002202,ACC001530,ACC001529,71900,3,2026-01-01T16:15:33.240541
T000010182,C0002203,VICTIM_V0002203,ACC000018,83600,1,2026-01-01T15:46:28.700019
T000010183,C0002203,ACC000018,ACC000014,65024,2,2026-01-01T16:04:21.447318
T000010184,C0002203,ACC000018,ACC000008,16376,2,2026-01-01T16:04:21.447318
T000010185,C0002203,ACC000014,ACC000009,21868,3,2026-01-01T16:27:07.676764
T000010186,C0002203,ACC000014,ACC000010,14340,3,2026-01-01T16:27:07.676764
T000010187,C0002203,ACC000014,ACC000012,26292,3,2026-01-01T16:27:07.676764
T000010188,C0002203,ACC000008,ACC000009,5341,3,2026-01-01T16:23:20.786514
T000010189,C0002203,ACC000008,ACC000010,9277,3,2026-01-01T16:23:20.786514
T000010190,C0002203,ACC000008,ACC000012,1182,3,2026-01-01T16:23:20.786514
T000010191,C0002203,ACC000009,ACC000011,26500,4,2026-01-01T16:39:44.399157
T000010192,C0002203,ACC000010,ACC000011,23500,4,2026-01-01T16:45:13.706759
T000010193,C0002203,ACC000012,ACC000011,26400,4,2026-01-01T16:47:48.013524
T000010194,C0002204,VICTIM_V0002204,ACC000103,58700,1,2026-01-01T15:46:32.559098
T000010195,C0002204,ACC000103,ACC000093,20007,2,2026-01-01T16:05:26.981023
T000010196,C0002204,ACC000103,ACC000098,19274,2,2026-01-01T16:05:26.981023
T000010197,C0002204,ACC000103,ACC000099,17419,2,2026-01-01T16:05:26.981023
T000010198,C0002204,ACC000093,ACC000097,19600,3,2026-01-01T16:28:20.766305
T000010199,C0002204,ACC000098,ACC000097,18800,3,2026-01-01T16:20:37.269985
